Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781529145,500,,Aggregated,78.700000,64.900000,78,240,360,430,640,900,1100,2200,2800,2900,2900,4387,3268,78,242.6611924777629,5.0902000002679415,2916.5923000000475,4752.827444723045
1781529146,500,,Aggregated,78.000000,64.300000,75,230,350,420,640,890,1100,2200,2800,2900,2900,4470,3333,75,238.86614894853201,5.0902000002679415,2916.5923000000475,4665.994407158837
1781529147,500,,Aggregated,78.100000,64.400000,73,220,340,420,630,880,1100,2200,2800,2900,2900,4552,3402,73,235.37494336554087,5.0902000002679415,2916.5923000000475,4583.416959578208
1781529148,500,,Aggregated,79.600000,64.500000,71,210,330,410,630,870,1100,2200,2800,2900,2900,4640,3473,71,231.7454418103327,5.0902000002679415,2916.5923000000475,4497.981681034483
1781529149,500,,Aggregated,78.900000,64.500000,71,200,320,400,630,860,1000,2200,2800,2900,2900,4710,3537,71,229.3888579830035,5.0902000002679415,2916.5923000000475,4432.453290870489
1781529150,500,,Aggregated,78.700000,64.500000,70,190,320,400,620,850,1000,2200,2800,2900,2900,4790,3602,70,226.2245437160656,5.0902000002679415,2916.5923000000475,4359.747390396659
1781529151,500,,Aggregated,78.500000,64.500000,68,180,310,390,610,830,1000,2200,2800,2900,2900,4868,3664,68,223.21778874280216,5.0902000002679415,2916.5923000000475,4291.133114215283
1781529152,500,,Aggregated,78.200000,64.400000,69,180,300,380,610,810,1000,1500,2800,2900,2900,4953,3731,69,221.0350214011632,5.0902000002679415,2916.5923000000475,4218.811023622047
1781529153,500,,Aggregated,79.100000,65.000000,69,170,300,380,600,800,1000,1500,2800,2900,2900,5034,3801,69,218.83145895906958,5.0902000002679415,2916.5923000000475,4152.281088597537
1781529154,500,,Aggregated,80.500000,65.900000,68,160,290,380,600,780,1000,1500,2800,2900,2900,5109,3860,68,216.31351914267805,5.0902000002679415,2916.5923000000475,4124.092385985516
1781529155,500,,Aggregated,80.000000,65.000000,66,150,290,370,600,780,1000,1500,2800,2900,2900,5188,3927,66,213.66485493445222,5.0902000002679415,2916.5923000000475,4062.5503084040092
1781529156,500,,Aggregated,80.000000,66.000000,65,150,280,370,590,760,1000,1500,2800,2900,2900,5273,3997,65,210.8366302863523,5.0902000002679415,2916.5923000000475,3998.3559643466715
1781529157,500,,Aggregated,80.800000,66.200000,64,140,280,360,590,760,1000,1400,2800,2900,2900,5360,4063,64,207.9414313992426,5.0902000002679415,2916.5923000000475,3934.659514925373
1781529158,500,,Aggregated,79.600000,66.100000,63,130,270,360,580,750,1000,1400,2800,2900,2900,5436,4130,63,205.72971381529345,5.0902000002679415,2916.5923000000475,3880.8484179543784
1781529159,500,,Aggregated,79.100000,64.500000,62,130,270,350,580,740,1000,1400,2800,2900,2900,5493,4177,62,203.9355681412578,5.0902000002679415,2916.5923000000475,3841.4110686328054
1781529160,500,,Aggregated,80.300000,66.200000,62,120,260,350,580,740,1000,1400,2800,2900,2900,5575,4254,62,201.78369540805647,5.0902000002679415,2916.5923000000475,3786.251121076233
1781529161,500,,Aggregated,79.000000,65.200000,61,120,260,340,580,730,1000,1400,2800,2900,2900,5653,4320,61,199.56543461877,5.0902000002679415,2916.5923000000475,3735.145232619848
1781529162,500,,Aggregated,77.800000,64.100000,60,120,250,330,570,720,1000,1400,2800,2900,2900,5735,4382,60,197.22940460329679,5.0902000002679415,2916.5923000000475,3682.7951176983433
1781529163,500,,Aggregated,78.900000,65.600000,59,110,250,330,570,720,1000,1400,2800,2900,2900,5827,4458,59,194.7076233739336,5.0902000002679415,2916.5923000000475,3625.919684228591
1781529164,500,,Aggregated,77.800000,65.100000,58,110,240,320,570,720,1000,1400,2800,2900,2900,5906,4522,58,192.64465025396214,5.0902000002679415,2916.5923000000475,3578.474771418896
1781529165,500,,Aggregated,78.400000,65.300000,58,110,240,320,570,710,1000,1400,2800,2900,2900,5981,4588,58,190.75648328037212,5.0902000002679415,2916.5923000000475,3534.6751379367997
1781529166,500,,Aggregated,79.800000,65.700000,57,100,230,310,560,710,1000,1400,2800,2900,2900,6064,4658,57,188.76349074866613,5.0902000002679415,2916.5923000000475,3487.418865435356
1781529167,500,,Aggregated,79.400000,65.900000,57,100,230,310,560,710,1000,1400,2800,2900,2900,6143,4720,57,186.79225827769943,5.0902000002679415,2916.5923000000475,3443.554615008953
1781529168,500,,Aggregated,77.500000,64.300000,56,98,220,300,550,710,1000,1400,2800,2900,2900,6216,4779,56,185.1185659909769,5.0902000002679415,2916.5923000000475,3404.0390926640925
1781529169,500,,Aggregated,78.700000,66.100000,56,96,210,300,550,710,1000,1400,2800,2900,2900,6299,4849,56,183.33512751228912,5.0902000002679415,2916.5923000000475,3360.2671852675026
1781529170,500,,Aggregated,77.500000,64.700000,56,94,210,290,540,710,1000,1400,2800,2900,2900,6389,4922,56,181.39639726090223,5.0902000002679415,2916.5923000000475,3314.0457035529816
