Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781592239,1000,,Aggregated,211.000000,173.400000,790,960,1200,1600,5900,9200,13000,15000,20000,21000,22000,44082,34916,790,1788.1239369039224,4.6647999988636,21590.032399999473,1191.345605916247
1781592240,1000,,Aggregated,215.600000,177.900000,790,960,1200,1600,5800,9200,13000,15000,20000,21000,22000,44343,35130,790,1783.61140239494,4.6647999988636,21590.032399999473,1187.8517691631148
1781592241,1000,,Aggregated,227.000000,188.900000,790,960,1200,1600,5800,9200,13000,15000,20000,21000,22000,44613,35342,790,1779.1539344585387,4.6647999988636,21590.032399999473,1184.1392195100084
1781592242,1000,,Aggregated,233.900000,194.600000,780,960,1200,1500,5800,9200,13000,15000,20000,21000,22000,44898,35572,780,1775.4535782239468,4.6647999988636,21590.032399999473,1180.2915274622478
1781592243,1000,,Aggregated,241.700000,201.400000,780,950,1200,1500,5700,9100,13000,15000,20000,21000,22000,45164,35791,780,1770.3463471414998,4.6647999988636,21590.032399999473,1176.8276724825082
1781592244,1000,,Aggregated,249.300000,207.200000,780,950,1200,1500,5700,9100,13000,15000,20000,21000,22000,45408,35988,780,1766.7955746718367,4.6647999988636,21590.032399999473,1173.404091789993
1781592245,1000,,Aggregated,253.300000,209.500000,780,950,1200,1500,5600,9100,12000,15000,20000,21000,22000,45645,36185,780,1763.2438476305983,4.6647999988636,21590.032399999473,1170.384204184467
1781592246,1000,,Aggregated,256.700000,211.900000,780,960,1200,1500,5600,9100,12000,15000,20000,21000,22000,45877,36367,780,1759.8625865466058,4.6647999988636,21590.032399999473,1167.312749307932
1781592247,1000,,Aggregated,258.300000,212.100000,790,960,1200,1500,5600,9100,12000,15000,20000,21000,22000,46128,36576,790,1756.6135792858702,4.6647999988636,21590.032399999473,1164.1739724245579
1781592248,1000,,Aggregated,258.400000,211.500000,790,960,1200,1500,5500,9100,12000,15000,20000,21000,22000,46383,36784,790,1753.463217103221,4.6647999988636,21590.032399999473,1161.026906409676
1781592249,1000,,Aggregated,256.300000,208.500000,790,950,1200,1400,5500,9000,12000,15000,20000,21000,22000,46642,36989,790,1750.3311332575522,4.6647999988636,21590.032399999473,1157.75423438103
1781592250,1000,,Aggregated,256.500000,208.800000,790,950,1200,1400,5500,9000,12000,15000,20000,21000,22000,46888,37188,790,1747.882584674091,4.6647999988636,21590.032399999473,1154.764907865552
1781592251,1000,,Aggregated,255.700000,207.900000,790,950,1200,1400,5400,9000,12000,15000,20000,21000,22000,47146,37394,790,1744.462083145947,4.6647999988636,21590.032399999473,1151.6506384422858
1781592252,1000,,Aggregated,255.300000,206.500000,790,950,1200,1400,5400,9000,12000,15000,20000,21000,22000,47402,37594,790,1741.8452007847527,4.6647999988636,21590.032399999473,1148.5108856166407
1781592253,1000,,Aggregated,253.500000,205.300000,790,950,1200,1400,5400,9000,12000,15000,20000,21000,22000,47664,37812,790,1737.3340168365833,4.6647999988636,21590.032399999473,1145.5584298422289
1781592254,1000,,Aggregated,251.900000,204.000000,790,940,1200,1400,5300,9000,12000,15000,20000,21000,22000,47945,38025,790,1732.1365666430083,4.6647999988636,21590.032399999473,1141.952299509855
1781592255,1000,,Aggregated,249.100000,201.300000,790,940,1200,1400,5300,8900,12000,15000,20000,21000,22000,48199,38241,790,1729.6645902113935,4.6647999988636,21590.032399999473,1139.1192970808522
1781592256,1000,,Aggregated,249.900000,201.900000,780,940,1100,1300,5300,8900,12000,15000,20000,21000,22000,48471,38468,780,1725.6182256503664,4.6647999988636,21590.032399999473,1136.1489344143922
1781592257,1000,,Aggregated,253.300000,203.500000,780,940,1100,1300,5300,8900,12000,15000,20000,21000,22000,48763,38695,780,1721.6262032852567,4.6647999988636,21590.032399999473,1132.6656481348564
1781592258,1000,,Aggregated,254.700000,205.400000,780,940,1100,1300,5200,8900,12000,15000,20000,21000,22000,49048,38922,780,1716.5997769327807,4.6647999988636,21590.032399999473,1129.4780011417388
1781592259,1000,,Aggregated,259.600000,209.900000,780,930,1100,1300,5200,8900,12000,15000,20000,21000,22000,49303,39136,780,1711.8202875930292,4.6647999988636,21590.032399999473,1126.8235807151696
1781592260,1000,,Aggregated,263.000000,211.800000,780,930,1100,1300,5100,8800,12000,15000,20000,21000,22000,49600,39376,780,1705.9403631955472,4.6647999988636,21590.032399999473,1123.654052419355
1781592261,1000,,Aggregated,265.800000,213.200000,780,930,1100,1300,4900,8800,12000,14000,20000,21000,22000,49883,39597,780,1699.9619494797655,4.6647999988636,21590.032399999473,1120.4564881823467
1781592262,1000,,Aggregated,265.800000,214.500000,780,930,1100,1300,4800,8800,12000,14000,20000,21000,22000,50159,39825,780,1694.384419942566,4.6647999988636,21590.032399999473,1117.5903626467832
1781592263,1000,,Aggregated,271.100000,218.600000,770,930,1100,1300,4600,8800,12000,14000,20000,21000,22000,50433,40050,770,1688.7551754347207,4.6647999988636,21590.032399999473,1114.6526877243075
1781592264,1000,,Aggregated,273.200000,219.900000,770,920,1100,1300,4500,8800,12000,14000,20000,21000,22000,50716,40277,770,1684.1285165036534,4.553099999611732,21590.032399999473,1111.5796395614796
1781592265,1000,,Aggregated,275.600000,223.000000,770,920,1100,1300,4400,8700,12000,14000,20000,21000,22000,50992,40495,770,1680.299854683072,4.553099999611732,21590.032399999473,1108.7274278318168
1781592266,1000,,Aggregated,276.100000,223.300000,770,920,1100,1300,4400,8700,12000,14000,20000,21000,22000,51277,40729,770,1676.5777453517005,4.553099999611732,21590.032399999473,1105.8253602979894
1781592267,1000,,Aggregated,276.900000,224.800000,770,920,1100,1300,4400,8700,12000,14000,20000,21000,22000,51558,40957,770,1672.578890645469,4.553099999611732,21590.032399999473,1102.8973389192754
1781592268,1000,,Aggregated,278.800000,224.800000,770,910,1100,1300,4200,8700,12000,14000,20000,21000,22000,51801,41144,770,1668.4659244184318,4.553099999611732,21590.032399999473,1100.1639929731086
1781592269,1000,,Aggregated,279.300000,225.500000,770,910,1100,1300,4100,8700,12000,14000,20000,21000,22000,52047,41346,770,1663.68081289794,4.553099999611732,21590.032399999473,1097.6218994370472
1781592270,1000,,Aggregated,278.300000,225.100000,770,910,1100,1300,4100,8700,12000,14000,20000,21000,22000,52274,41521,770,1659.687947178315,4.553099999611732,21590.032399999473,1095.2199755136396
1781592271,1000,,Aggregated,274.700000,221.700000,770,910,1100,1300,4000,8600,12000,14000,20000,21000,22000,52491,41694,770,1657.2130222590397,4.553099999611732,21590.032399999473,1092.9633460974262
1781592272,1000,,Aggregated,273.100000,220.100000,770,920,1100,1300,4000,8600,12000,14000,20000,21000,22000,52705,41865,770,1654.9739646086566,4.553099999611732,21590.032399999473,1090.8128450811118
1781592274,1000,,Aggregated,265.900000,213.500000,770,920,1100,1300,4000,8600,12000,14000,20000,21000,22000,52903,42012,770,1652.6802474320768,4.553099999611732,21590.032399999473,1088.4599928170426
1781592275,1000,,Aggregated,253.100000,202.700000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53072,42145,770,1651.9701268352262,4.553099999611732,21590.032399999473,1086.5607665058787
1781592276,1000,,Aggregated,246.000000,195.400000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53199,42248,770,1651.0573774864017,4.553099999611732,21590.032399999473,1085.0590236658584
1781592277,1000,,Aggregated,234.400000,185.800000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53327,42329,770,1649.2612534663317,4.553099999611732,21590.032399999473,1083.1893599864984
1781592278,1000,,Aggregated,234.400000,185.800000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53400,42366,770,1647.2241124288216,4.553099999611732,21590.032399999473,1081.838820224719
1781592279,1000,,Aggregated,204.200000,159.200000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53463,42397,770,1645.5160308231684,4.553099999611732,21590.032399999473,1080.6730449095637
1781592280,1000,,Aggregated,183.400000,140.300000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53503,42421,770,1644.2969992523613,4.553099999611732,21590.032399999473,1079.9491430387081
1781592281,1000,,Aggregated,165.300000,124.700000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53532,42435,770,1644.4447927164895,4.553099999611732,21590.032399999473,1079.4133041918851
1781592282,1000,,Aggregated,165.300000,124.700000,770,920,1100,1300,3900,8600,12000,14000,20000,21000,22000,53558,42447,770,1644.856311012344,4.553099999611732,21590.032399999473,1078.9314948280369
1781592283,1000,,Aggregated,125.300000,91.000000,770,920,1100,1300,4000,8600,12000,14000,20000,21000,22000,53626,42503,770,1652.492051728624,4.553099999611732,21590.032399999473,1078.3340357289374
1781592284,1000,,Aggregated,106.000000,74.800000,770,920,1100,1300,4100,8600,12000,14000,20000,21000,22000,53694,42563,770,1660.4946983834172,4.553099999611732,21590.032399999473,1077.7624501806533
1781592285,1000,,Aggregated,91.700000,63.700000,770,920,1100,1300,4600,8600,12000,14000,20000,21000,22000,53786,42627,770,1668.336309673507,4.553099999611732,21590.032399999473,1076.7049603986168
1781592286,1000,,Aggregated,78.800000,54.800000,770,930,1100,1300,5200,8700,12000,14000,20000,21000,22000,53934,42753,770,1688.9730371769067,4.553099999611732,21590.032399999473,1074.3921459561686
1781592287,1000,,Aggregated,71.100000,48.000000,770,930,1100,1300,5500,8800,12000,14000,20000,21000,22000,54053,42845,770,1705.6859879155504,4.553099999611732,21590.032399999473,1075.5049858472241
1781592288,1000,,Aggregated,72.700000,49.700000,770,930,1100,1300,5700,9000,12000,15000,20000,21000,22000,54244,42994,770,1727.317612617048,4.553099999611732,21590.032399999473,1072.699321583954
1781592289,1000,,Aggregated,71.500000,50.700000,770,930,1100,1400,5900,9100,12000,15000,20000,21000,22000,54412,43129,770,1743.7890492060421,4.553099999611732,21590.032399999473,1070.5979930897597
1781592290,1000,,Aggregated,83.700000,62.100000,770,930,1200,1400,5900,9100,13000,15000,20000,21000,22000,54594,43274,770,1755.6989929772346,4.553099999611732,21590.032399999473,1067.857914789171
1781592291,1000,,Aggregated,94.000000,72.300000,770,940,1200,1400,6000,9100,13000,15000,20000,21000,22000,54819,43453,770,1760.7375799558383,4.553099999611732,21590.032399999473,1065.024225177402
1781592292,1000,,Aggregated,108.200000,84.600000,770,940,1200,1400,6000,9200,13000,15000,20000,21000,22000,55054,43651,770,1765.966811252571,4.553099999611732,21590.032399999473,1062.7918407381844
1781592293,1000,,Aggregated,127.000000,100.500000,780,940,1200,1400,6100,9200,13000,15000,20000,21000,22000,55310,43861,780,1774.5796918405165,4.553099999611732,21590.032399999473,1060.6903272464292
1781592294,1000,,Aggregated,148.100000,119.200000,780,940,1200,1400,6100,9300,13000,15000,20000,21000,22000,55582,44086,780,1777.5309192148354,4.553099999611732,21590.032399999473,1058.3536756503904
1781592295,1000,,Aggregated,166.800000,134.100000,780,940,1200,1400,6100,9300,13000,15000,20000,21000,22000,55827,44292,780,1778.1582156214545,4.553099999611732,21590.032399999473,1056.363981585971
1781592296,1000,,Aggregated,187.400000,151.100000,780,940,1200,1400,6100,9300,13000,15000,20000,21000,22000,56090,44506,780,1776.3949280459765,4.553099999611732,21590.032399999473,1054.1923694063112
1781592297,1000,,Aggregated,202.600000,165.300000,780,940,1200,1400,6000,9300,13000,15000,20000,21000,22000,56333,44700,780,1775.8097405854264,4.553099999611732,21590.032399999473,1052.0743436351695
1781592298,1000,,Aggregated,215.200000,174.800000,780,930,1200,1400,6000,9300,13000,15000,20000,21000,22000,56588,44897,780,1773.3215506520628,4.553099999611732,21590.032399999473,1049.903548455503
1781592299,1000,,Aggregated,226.100000,184.400000,780,930,1200,1400,6000,9300,13000,15000,20000,21000,22000,56845,45105,780,1769.7571693429313,4.553099999611732,21590.032399999473,1047.851666813264
1781592300,1000,,Aggregated,232.300000,188.900000,780,930,1200,1400,5900,9300,13000,15000,20000,21000,22000,57098,45313,780,1767.2539754807344,4.553099999611732,21590.032399999473,1045.8513082769975
1781592301,1000,,Aggregated,242.200000,196.400000,780,930,1200,1400,5900,9300,13000,15000,20000,21000,22000,57333,45520,780,1766.4114398112588,4.553099999611732,21590.032399999473,1044.052814260548
1781592302,1000,,Aggregated,249.400000,202.800000,780,930,1100,1400,5900,9300,13000,15000,20000,21000,22000,57579,45726,780,1762.0175939665296,4.553099999611732,21590.032399999473,1042.096875597006
1781592303,1000,,Aggregated,250.800000,205.900000,780,930,1100,1400,5800,9300,13000,15000,20000,21000,22000,57831,45930,780,1759.3108351645108,4.553099999611732,21590.032399999473,1040.1226331898117
1781592304,1000,,Aggregated,251.200000,206.500000,780,930,1100,1400,5800,9300,13000,15000,20000,21000,22000,58088,46138,780,1758.8462654403463,4.553099999611732,21590.032399999473,1038.0988500206583
1781592305,1000,,Aggregated,251.600000,206.600000,780,930,1100,1300,5800,9300,13000,15000,20000,21000,22000,58325,46340,780,1756.8879156639332,4.553099999611732,21590.032399999473,1036.1931933133305
1781592306,1000,,Aggregated,249.600000,204.500000,780,930,1100,1300,5800,9300,13000,15000,20000,21000,22000,58563,46524,780,1754.8676194952257,4.553099999611732,21590.032399999473,1034.1994774857844
1781592307,1000,,Aggregated,248.400000,203.600000,780,930,1100,1300,5800,9300,13000,15000,20000,21000,22000,58802,46714,780,1753.5427498622323,4.553099999611732,21590.032399999473,1032.2620659161253
1781592308,1000,,Aggregated,245.100000,200.600000,780,930,1100,1300,5700,9300,13000,15000,20000,21000,22000,59040,46903,780,1751.3061408163783,4.553099999611732,21590.032399999473,1030.393394308943
1781592309,1000,,Aggregated,247.100000,201.500000,790,940,1100,1300,5700,9200,13000,15000,20000,21000,22000,59278,47095,790,1748.836096152014,4.553099999611732,21590.032399999473,1028.616586254597
1781592310,1000,,Aggregated,245.200000,200.200000,790,940,1100,1300,5700,9200,13000,15000,20000,21000,22000,59521,47289,790,1747.1709201138933,4.553099999611732,21590.032399999473,1026.7548596293746
1781592311,1000,,Aggregated,242.600000,198.800000,790,940,1100,1300,5600,9200,13000,15000,20000,21000,22000,59748,47472,790,1744.62849962173,4.553099999611732,21590.032399999473,1025.1100287875745
1781592312,1000,,Aggregated,242.100000,197.600000,790,940,1100,1300,5600,9200,13000,15000,20000,21000,22000,59997,47678,790,1742.3691523009345,4.553099999611732,21590.032399999473,1023.3452339283631
1781592313,1000,,Aggregated,240.800000,194.800000,790,940,1100,1300,5600,9200,13000,15000,20000,21000,22000,60254,47881,790,1739.811685899677,4.553099999611732,21590.032399999473,1021.3555614565008
1781592314,1000,,Aggregated,241.300000,194.500000,790,940,1100,1300,5600,9200,13000,15000,20000,21000,22000,60489,48073,790,1739.1526042569594,4.553099999611732,21590.032399999473,1019.6909851377936
1781592315,1000,,Aggregated,241.500000,194.700000,790,940,1100,1300,5600,9200,13000,15000,20000,21000,22000,60756,48298,790,1738.062036686077,4.553099999611732,21590.032399999473,1017.8206267693726
1781592316,1000,,Aggregated,239.500000,193.000000,790,940,1100,1300,5500,9200,13000,15000,20000,21000,22000,61021,48514,790,1735.8772937070728,4.553099999611732,21590.032399999473,1016.0102259877747
1781592317,1000,,Aggregated,242.700000,195.400000,790,940,1100,1300,5500,9200,13000,15000,20000,21000,22000,61293,48736,790,1733.85347445221,4.553099999611732,21590.032399999473,1014.0245705056042
1781592318,1000,,Aggregated,245.900000,198.800000,790,940,1100,1300,5500,9200,13000,15000,20000,21000,22000,61557,48947,790,1732.180988379865,4.553099999611732,21590.032399999473,1012.1362639504849
1781592319,1000,,Aggregated,248.600000,201.500000,790,940,1100,1300,5500,9200,13000,15000,20000,21000,22000,61818,49154,790,1729.837719290489,4.553099999611732,21590.032399999473,1010.282603772364
1781592320,1000,,Aggregated,250.400000,203.500000,790,940,1100,1300,5500,9100,13000,15000,20000,21000,22000,62082,49379,790,1726.7738433829354,4.553099999611732,21590.032399999473,1008.6243033407429
1781592321,1000,,Aggregated,252.600000,205.000000,790,930,1100,1300,5400,9100,13000,15000,20000,21000,22000,62346,49588,790,1723.0111543194341,4.553099999611732,21590.032399999473,1006.8135566034709
1781592322,1000,,Aggregated,254.600000,207.400000,790,930,1100,1300,5400,9100,13000,15000,20000,21000,22000,62599,49790,790,1720.0456090224984,4.553099999611732,21590.032399999473,1005.0458314030576
1781592323,1000,,Aggregated,257.400000,210.200000,790,930,1100,1300,5400,9100,13000,15000,20000,21000,22000,62879,50010,790,1716.5502801284922,4.553099999611732,21590.032399999473,1003.1606736748358
1781592324,1000,,Aggregated,258.900000,210.600000,780,930,1100,1300,5300,9100,13000,15000,20000,21000,22000,63156,50234,780,1712.601285263465,4.553099999611732,21590.032399999473,1001.3875799607322
1781592325,1000,,Aggregated,261.200000,211.700000,780,930,1100,1300,5300,9000,13000,15000,20000,21000,22000,63438,50467,780,1708.969259825331,4.553099999611732,21590.032399999473,999.5053122734008
1781592326,1000,,Aggregated,265.400000,215.300000,780,930,1100,1300,5200,9000,13000,15000,20000,21000,22000,63703,50690,780,1705.0743896927831,4.553099999611732,21590.032399999473,997.9124374048318
1781592327,1000,,Aggregated,267.100000,215.800000,780,930,1100,1300,5200,9000,13000,15000,20000,21000,22000,63990,50923,780,1701.9850171511075,4.553099999611732,21590.032399999473,995.9928426316612
1781592328,1000,,Aggregated,267.600000,216.500000,780,930,1100,1300,5200,9000,13000,15000,20000,21000,22000,64253,51143,780,1699.4683739296124,4.553099999611732,21590.032399999473,994.2723919505704
1781592329,1000,,Aggregated,268.800000,217.800000,780,920,1100,1300,5200,9000,13000,14000,20000,21000,22000,64531,51359,780,1696.027578738892,4.553099999611732,21590.032399999473,992.4484046427299
1781592330,1000,,Aggregated,269.500000,219.300000,780,920,1100,1300,5100,9000,12000,14000,20000,21000,22000,64786,51555,780,1692.2434285277598,4.553099999611732,21590.032399999473,990.6958602167135
1781592331,1000,,Aggregated,269.800000,219.600000,780,920,1100,1300,5000,9000,12000,14000,20000,21000,22000,65074,51786,780,1687.7371114300533,4.553099999611732,21590.032399999473,988.7657743492025
1781592332,1000,,Aggregated,269.400000,217.300000,780,920,1100,1300,4900,8900,12000,14000,20000,21000,22000,65351,52007,780,1683.7566904117675,4.553099999611732,21590.032399999473,987.0076815963031
1781592333,1000,,Aggregated,272.200000,218.800000,780,920,1100,1300,4800,8900,12000,14000,20000,21000,22000,65593,52199,780,1680.2717060539894,4.553099999611732,21590.032399999473,985.4027868827467
1781592334,1000,,Aggregated,275.100000,221.200000,780,920,1100,1300,4800,8900,12000,14000,20000,21000,22000,65849,52411,780,1677.1217487493996,4.553099999611732,21590.032399999473,983.9164148278637
1781592335,1000,,Aggregated,272.300000,219.800000,780,910,1000,1300,4700,8900,12000,14000,20000,21000,22000,66121,52630,780,1674.129393241167,4.553099999611732,21590.032399999473,982.1893044569804
1781592336,1000,,Aggregated,269.500000,217.600000,780,910,1000,1300,4700,8900,12000,14000,20000,21000,22000,66372,52849,780,1671.590133929957,4.553099999611732,21590.032399999473,980.8803109745073
1781592337,1000,,Aggregated,268.000000,216.100000,780,910,1000,1300,4700,8900,12000,14000,20000,21000,22000,66626,53055,780,1669.5893709797845,4.553099999611732,21590.032399999473,979.3635517665776
1781592338,1000,,Aggregated,266.100000,215.500000,780,910,1000,1300,4500,8800,12000,14000,20000,21000,22000,66880,53261,780,1666.1329010795334,4.553099999611732,21590.032399999473,977.7637410287082
1781592339,1000,,Aggregated,263.800000,213.000000,780,910,1000,1300,4400,8800,12000,14000,20000,21000,22000,67127,53458,780,1663.877571466015,4.553099999611732,21590.032399999473,976.176396978861
1781592340,1000,,Aggregated,262.000000,211.500000,780,910,1000,1300,4400,8800,12000,14000,20000,21000,22000,67364,53654,780,1661.7109009262992,4.553099999611732,21590.032399999473,974.8440561724364
1781592341,1000,,Aggregated,259.600000,209.600000,780,910,1000,1200,4300,8800,12000,14000,20000,21000,22000,67565,53815,780,1659.2457667416443,4.553099999611732,21590.032399999473,973.4532228224673
1781592342,1000,,Aggregated,257.500000,209.600000,780,920,1000,1200,4200,8800,12000,14000,20000,21000,22000,67763,53965,780,1657.9520426397748,4.553099999611732,21590.032399999473,971.9231734132196
1781592343,1000,,Aggregated,250.600000,204.000000,780,920,1000,1300,4100,8800,12000,14000,20000,21000,22000,67952,54119,780,1657.3989575361888,4.553099999611732,21590.032399999473,970.3930421473982
1781592344,1000,,Aggregated,241.600000,196.200000,780,920,1100,1300,4100,8800,12000,14000,19000,21000,22000,68138,54269,780,1656.896038718469,4.553099999611732,21590.032399999473,968.9402976312776
1781592345,1000,,Aggregated,235.300000,191.200000,780,920,1100,1300,4100,8800,12000,14000,19000,21000,22000,68332,54418,780,1658.211704576173,4.553099999611732,21590.032399999473,967.3270210150442
1781592346,1000,,Aggregated,229.400000,186.300000,780,920,1100,1300,4100,8800,12000,14000,19000,21000,22000,68516,54555,780,1658.6606148403162,4.553099999611732,21590.032399999473,965.7852180512581
1781592347,1000,,Aggregated,221.500000,179.600000,780,920,1100,1300,4100,8800,12000,14000,19000,21000,22000,68691,54675,780,1658.7465040267157,4.553099999611732,21590.032399999473,966.595245374212
1781592348,1000,,Aggregated,215.100000,171.900000,780,920,1100,1300,4100,8800,12000,14000,19000,21000,22000,68856,54816,780,1661.3027210439054,4.553099999611732,21590.032399999473,965.0653828279308
1781592349,1000,,Aggregated,206.100000,162.800000,780,930,1100,1300,4000,8800,12000,14000,19000,21000,22000,69032,54956,780,1662.0611518223297,4.553099999611732,21590.032399999473,963.4534273959903
1781592350,1000,,Aggregated,198.400000,156.200000,780,930,1100,1300,4000,8800,12000,14000,19000,21000,22000,69222,55112,780,1664.5216372887094,4.553099999611732,21590.032399999473,961.8886770101991
1781592351,1000,,Aggregated,192.100000,151.000000,780,930,1100,1300,4000,8800,12000,14000,19000,21000,22000,69424,55272,780,1667.0294038041454,4.553099999611732,21590.032399999473,960.2250518552662
1781592352,1000,,Aggregated,186.000000,145.900000,780,930,1100,1300,4000,8900,12000,14000,19000,21000,22000,69636,55436,780,1669.638288518855,4.553099999611732,21590.032399999473,958.7390861048883
1781592353,1000,,Aggregated,185.400000,145.300000,780,930,1100,1300,4100,8900,12000,14000,19000,21000,22000,69868,55621,780,1673.134789995406,4.553099999611732,21590.032399999473,957.4398866433846
1781592354,1000,,Aggregated,186.700000,147.200000,780,930,1100,1300,4100,8900,12000,14000,19000,21000,22000,70104,55813,780,1672.8612439275782,4.553099999611732,21590.032399999473,956.2450359465936
1781592355,1000,,Aggregated,190.200000,149.400000,780,940,1100,1300,4100,8900,12000,14000,19000,21000,22000,70338,56002,780,1673.6529180883597,4.553099999611732,21590.032399999473,955.012397281697
1781592356,1000,,Aggregated,194.500000,152.500000,790,940,1100,1300,4100,8900,12000,14000,19000,21000,22000,70577,56189,790,1673.6456998030383,4.553099999611732,21590.032399999473,953.7071850602888
1781592357,1000,,Aggregated,198.400000,157.100000,790,940,1100,1300,4100,8900,12000,14000,19000,21000,22000,70818,56385,790,1674.137118989508,4.553099999611732,21590.032399999473,952.4477110339179
1781592358,1000,,Aggregated,204.000000,161.300000,790,940,1100,1300,4000,8900,12000,14000,19000,21000,22000,71058,56573,790,1673.0815718173749,4.553099999611732,21590.032399999473,951.1411241521012
1781592359,1000,,Aggregated,210.700000,168.800000,790,940,1100,1300,4000,8900,12000,14000,19000,21000,22000,71279,56761,790,1671.3706636232116,4.553099999611732,21590.032399999473,950.1040138049075
1781592360,1000,,Aggregated,218.200000,173.900000,790,940,1100,1300,4000,8900,12000,14000,19000,21000,22000,71544,56956,790,1670.567008452125,4.553099999611732,21590.032399999473,948.5568321592307
1781592361,1000,,Aggregated,222.700000,178.400000,790,940,1100,1300,4000,9000,12000,14000,19000,21000,22000,71795,57156,790,1669.7521286106123,4.553099999611732,21590.032399999473,947.202228567449
1781592362,1000,,Aggregated,229.200000,182.600000,790,940,1100,1300,4000,9000,12000,14000,19000,21000,22000,72044,57357,790,1668.3139010937603,4.553099999611732,21590.032399999473,945.854061406918
1781592363,1000,,Aggregated,235.100000,186.900000,790,950,1100,1300,3900,9000,12000,14000,19000,21000,22000,72268,57533,790,1666.7013453021916,4.553099999611732,21590.032399999473,944.6905130901644
1781592364,1000,,Aggregated,238.200000,189.900000,790,950,1100,1300,3900,9000,12000,14000,19000,21000,22000,72501,57715,790,1665.7931448862605,4.553099999611732,21590.032399999473,943.3614984620901
1781592365,1000,,Aggregated,240.100000,191.000000,790,950,1100,1300,3900,8900,12000,14000,19000,21000,22000,72722,57884,790,1664.6459172946097,4.553099999611732,21590.032399999473,942.171089904018
1781592366,1000,,Aggregated,238.400000,189.600000,790,950,1100,1300,3900,8900,12000,14000,19000,21000,22000,72939,58058,790,1663.6816610976089,4.553099999611732,21590.032399999473,941.0833710360712
1781592367,1000,,Aggregated,239.300000,188.200000,790,950,1100,1300,3900,8900,12000,14000,19000,21000,22000,73155,58233,790,1662.493104443969,4.553099999611732,21590.032399999473,940.0174424167863
1781592368,1000,,Aggregated,235.800000,187.100000,790,950,1100,1300,3900,8900,12000,14000,19000,21000,22000,73369,58411,790,1663.1269890593926,4.553099999611732,21590.032399999473,938.9986506562717
1781592369,1000,,Aggregated,233.200000,184.600000,790,960,1100,1300,3900,9000,12000,14000,19000,21000,22000,73587,58590,790,1664.0105879801936,4.553099999611732,21590.032399999473,938.0073654313941
1781592370,1000,,Aggregated,230.500000,183.200000,790,960,1100,1300,3800,8900,12000,14000,19000,21000,22000,73784,58747,790,1662.3409809430023,4.553099999611732,21590.032399999473,936.9153475008131
1781592371,1000,,Aggregated,230.500000,182.700000,790,960,1100,1300,3800,9000,12000,14000,19000,21000,22000,74012,58935,790,1663.3193411352022,4.553099999611732,21590.032399999473,935.8396746473545
1781592372,1000,,Aggregated,225.800000,180.000000,790,960,1100,1300,3800,9000,12000,14000,19000,21000,22000,74220,59109,790,1663.9175984047233,4.553099999611732,21590.032399999473,934.879358663433
1781592373,1000,,Aggregated,222.200000,178.100000,800,960,1100,1300,3800,9000,12000,14000,19000,21000,22000,74449,59293,800,1664.0687110988529,4.553099999611732,21590.032399999473,933.72467057986
1781592374,1000,,Aggregated,218.700000,175.200000,800,960,1200,1300,3800,9000,12000,14000,19000,21000,22000,74682,59476,800,1663.934298614104,4.553099999611732,21590.032399999473,932.6166680056774
1781592375,1000,,Aggregated,216.500000,174.700000,800,970,1200,1300,3800,9000,12000,14000,19000,21000,22000,74899,59659,800,1663.4111935900155,4.553099999611732,21590.032399999473,931.6988477816793
1781592376,1000,,Aggregated,218.200000,175.700000,800,970,1200,1300,3800,9000,12000,14000,19000,21000,22000,75129,59849,800,1663.8226286546958,4.553099999611732,21590.032399999473,930.6579882601925
1781592377,1000,,Aggregated,216.900000,176.800000,800,970,1200,1300,3800,9000,12000,14000,19000,21000,22000,75367,60033,800,1663.125279700649,4.553099999611732,21590.032399999473,929.457242559741
1781592378,1000,,Aggregated,218.400000,177.900000,800,970,1200,1300,3800,9000,12000,14000,19000,21000,22000,75592,60224,800,1662.0346769128837,4.553099999611732,21590.032399999473,928.5084929622183
1781592379,1000,,Aggregated,220.400000,179.200000,800,970,1100,1300,3800,9000,12000,14000,19000,21000,22000,75819,60416,800,1661.0273011078846,4.553099999611732,21590.032399999473,927.5886519210225
1781592380,1000,,Aggregated,221.500000,180.400000,800,980,1100,1300,3800,9000,12000,14000,19000,21000,22000,76065,60617,800,1660.4074990258162,4.553099999611732,21590.032399999473,926.5252612896865
1781592381,1000,,Aggregated,221.200000,181.000000,800,970,1100,1300,3800,9000,12000,14000,19000,21000,22000,76303,60809,800,1660.793599777187,4.553099999611732,21590.032399999473,925.4763770756065
